ClientID,Segment,Industry,Country,Financed Amount,CO2 (tons),Energy Consumption (MWh),Water Usage (thousand m3),Water Stress,Flood Risk,Drought Risk,Report_Date
328,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,22122.0,478.0,1627.0,2213.0,0.76,0.5,0.68,03/2023
329,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,61420.0,494.0,569.0,2929.0,0.63,0.32,0.57,03/2023
330,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,304948.0,1491.0,2177.0,11813.0,0.41,0.44,0.67,03/2023
331,Medium Corporate,Construction ,Latvia,204363.0,2891.0,5452.0,9647.0,0.26,0.42,0.59,03/2023
332,Large Corporate,Transportation and Storage,Lithuania,1445567.0,8038.0,19812.0,7717.0,0.63,0.36,0.61,03/2023
333,Small Corporate,Manufacturing ,Lithuania,139429.0,126.0,2105.0,2319.0,0.48,0.37,0.5,03/2023
334,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,28179.0,515.0,1296.0,3035.0,0.4,0.57,0.58,03/2023
335,Medium Corporate,Manufacturing ,Latvia,414619.0,3821.0,7467.0,28976.0,0.26,0.44,0.61,03/2023
336,Medium Corporate,Manufacturing ,Lithuania,386366.0,4365.0,3899.0,24169.0,0.6,0.38,0.47,03/2023
337,Small Corporate,Manufacturing ,Estonia,199615.0,185.0,2051.0,6730.0,0.58,0.58,0.3,03/2023
338,Small Corporate,Construction ,Lithuania,103586.0,503.0,2062.0,2152.0,0.5,0.43,0.42,03/2023
339,Large Corporate,Transportation and Storage,Estonia,1784809.0,6410.0,16298.0,9168.0,0.39,0.69,0.36,03/2023
340,Medium Corporate,Manufacturing ,Lithuania,324528.0,1339.0,6730.0,15953.0,0.45,0.31,0.5,03/2023
341,Large Corporate,Construction ,Latvia,1874483.0,3358.0,17778.0,17722.0,0.37,0.46,0.35,03/2023
342,Medium Corporate,Construction ,Lithuania,472725.0,2532.0,5631.0,5644.0,0.7,0.46,0.71,03/2023
343,Small Corporate,Manufacturing ,Latvia,10022.0,572.0,2100.0,8808.0,0.22,0.56,0.49,03/2023
344,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,988343.0,2200.0,11616.0,39582.0,0.49,0.8,0.45,03/2023
345,Medium Corporate,Financial and Insurance Activities,Lithuania,451073.0,113.0,1416.0,830.0,0.59,0.3,0.52,03/2023
346,Small Corporate,Manufacturing ,Lithuania,41420.0,871.0,512.0,8412.0,0.48,0.34,0.75,03/2023
347,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,442464.0,1554.0,4634.0,12336.0,0.37,0.58,0.61,03/2023
348,Large Corporate,Transportation and Storage,Latvia,1209735.0,13703.0,25069.0,9096.0,0.36,0.45,0.38,03/2023
349,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,149767.0,519.0,1743.0,5591.0,0.62,0.37,0.53,03/2023
350,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,1399393.0,3772.0,10148.0,23777.0,0.43,0.6,0.33,03/2023
351,Large Corporate,Construction ,Lithuania,1780377.0,5323.0,9003.0,20149.0,0.63,0.31,0.6,03/2023
352,Medium Corporate,Financial and Insurance Activities,Estonia,374754.0,240.0,1360.0,568.0,0.41,0.57,0.5,03/2023
353,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,800214.0,5930.0,9163.0,27941.0,0.76,0.41,0.61,03/2023
354,Medium Corporate,Manufacturing ,Estonia,293697.0,4732.0,7032.0,11142.0,0.58,0.68,0.4,03/2023
355,Small Corporate,Financial and Insurance Activities,Lithuania,150552.0,50.0,288.0,177.0,0.61,0.39,0.47,03/2023
356,Large Corporate,Transportation and Storage,Estonia,1598165.0,11157.0,18673.0,14236.0,0.48,0.58,0.29,03/2023
357,Large Corporate,Transportation and Storage,Estonia,1929038.0,14378.0,15928.0,14546.0,0.57,0.74,0.23,03/2023
358,Small Corporate,Construction ,Estonia,165661.0,378.0,1044.0,1826.0,0.6,0.74,0.38,03/2023
359,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,142537.0,301.0,1707.0,5763.0,0.44,0.34,0.56,03/2023
360,Large Corporate,Transportation and Storage,Latvia,607570.0,12470.0,23138.0,14445.0,0.49,0.7,0.56,03/2023
361,Small Corporate,Construction ,Lithuania,94644.0,257.0,1160.0,1495.0,0.8,0.45,0.6,03/2023
362,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,280496.0,1062.0,2588.0,10697.0,0.44,0.71,0.21,03/2023
363,Large Corporate,Manufacturing ,Lithuania,761290.0,16023.0,15477.0,36528.0,0.61,0.38,0.68,03/2023
364,Medium Corporate,Transportation and Storage,Latvia,384888.0,1527.0,4114.0,4985.0,0.41,0.59,0.55,03/2023
365,Large Corporate,"Agriculture, Forestry and Fishing",Estonia,752574.0,5065.0,9741.0,45178.0,0.6,0.68,0.37,03/2023
366,Large Corporate,Financial and Insurance Activities,Estonia,1660391.0,865.0,3831.0,1622.0,0.39,0.57,0.36,03/2023
367,Small Corporate,Construction ,Lithuania,143360.0,698.0,952.0,2205.0,0.64,0.47,0.66,03/2023
368,Small Corporate,Construction ,Latvia,24645.0,415.0,1383.0,1093.0,0.35,0.42,0.33,03/2023
369,Medium Corporate,Transportation and Storage,Lithuania,260865.0,3841.0,8912.0,2487.0,0.77,0.38,0.41,03/2023
370,Medium Corporate,Financial and Insurance Activities,Latvia,313078.0,152.0,1778.0,937.0,0.24,0.67,0.59,03/2023
371,Medium Corporate,Construction ,Latvia,245157.0,850.0,7296.0,11907.0,0.49,0.64,0.33,03/2023
372,Large Corporate,Construction ,Lithuania,1312103.0,6774.0,18177.0,25562.0,0.54,0.36,0.69,03/2023
373,Large Corporate,Construction ,Latvia,1692612.0,3316.0,11430.0,13014.0,0.39,0.59,0.48,03/2023
374,Medium Corporate,Transportation and Storage,Lithuania,364155.0,1455.0,7315.0,4315.0,0.47,0.35,0.43,03/2023
375,Small Corporate,Manufacturing ,Latvia,125633.0,726.0,1269.0,6329.0,0.43,0.5,0.56,03/2023
376,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,308095.0,885.0,2633.0,19477.0,0.38,0.6,0.26,03/2023
377,Small Corporate,Financial and Insurance Activities,Latvia,150390.0,48.0,525.0,431.0,0.32,0.61,0.47,03/2023
378,Medium Corporate,Financial and Insurance Activities,Latvia,486684.0,267.0,922.0,537.0,0.23,0.48,0.59,03/2023
379,Medium Corporate,Transportation and Storage,Latvia,213002.0,4595.0,8804.0,3767.0,0.5,0.56,0.3,03/2023
380,Small Corporate,Financial and Insurance Activities,Estonia,60716.0,52.0,660.0,362.0,0.59,0.8,0.2,03/2023
381,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,314101.0,1176.0,2284.0,11159.0,0.46,0.74,0.25,03/2023
382,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,471068.0,1349.0,5241.0,14599.0,0.38,0.62,0.32,03/2023
383,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,834787.0,2065.0,12719.0,27294.0,0.21,0.68,0.3,03/2023
384,Large Corporate,Manufacturing ,Latvia,816548.0,19548.0,12232.0,72726.0,0.29,0.58,0.65,03/2023
385,Large Corporate,Manufacturing ,Estonia,810371.0,5474.0,18177.0,66398.0,0.57,0.79,0.32,03/2023
386,Medium Corporate,Construction ,Estonia,355436.0,2542.0,6273.0,11453.0,0.56,0.66,0.29,03/2023
387,Medium Corporate,Manufacturing ,Latvia,446337.0,1767.0,8212.0,10522.0,0.39,0.41,0.51,03/2023
388,Small Corporate,"Agriculture, Forestry and Fishing",Lithuania,13683.0,288.0,1372.0,3882.0,0.48,0.3,0.41,03/2023
389,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1022641.0,3475.0,13747.0,47488.0,0.62,0.37,0.49,03/2023
390,Small Corporate,Transportation and Storage,Latvia,134044.0,763.0,1804.0,940.0,0.28,0.62,0.51,03/2023
391,Medium Corporate,Construction ,Latvia,252916.0,2038.0,5817.0,10948.0,0.29,0.55,0.45,03/2023
392,Medium Corporate,Financial and Insurance Activities,Estonia,334146.0,150.0,1654.0,664.0,0.43,0.74,0.33,03/2023
393,Large Corporate,Manufacturing ,Latvia,1020345.0,18455.0,22025.0,63111.0,0.24,0.4,0.45,03/2023
394,Large Corporate,Manufacturing ,Estonia,564197.0,9830.0,38388.0,78880.0,0.51,0.77,0.2,03/2023
395,Large Corporate,Manufacturing ,Lithuania,1396426.0,5276.0,11637.0,32585.0,0.44,0.43,0.68,03/2023
396,Large Corporate,Transportation and Storage,Lithuania,1155152.0,5028.0,11838.0,6064.0,0.58,0.46,0.65,03/2023
397,Small Corporate,Construction ,Latvia,39916.0,482.0,1761.0,1301.0,0.4,0.45,0.45,03/2023
398,Small Corporate,Manufacturing ,Latvia,55077.0,119.0,2137.0,9811.0,0.33,0.69,0.49,03/2023
399,Small Corporate,Transportation and Storage,Latvia,69149.0,333.0,2237.0,913.0,0.45,0.44,0.63,03/2023
400,Medium Corporate,Manufacturing ,Latvia,491938.0,1141.0,6241.0,27423.0,0.45,0.63,0.52,03/2023
401,Medium Corporate,Construction ,Lithuania,207058.0,1270.0,4698.0,6270.0,0.62,0.44,0.46,03/2023
402,Large Corporate,Construction ,Latvia,1730073.0,7983.0,13374.0,17180.0,0.45,0.62,0.62,03/2023
403,Medium Corporate,Construction ,Latvia,451345.0,2044.0,3845.0,11913.0,0.2,0.7,0.6,03/2023
404,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,738259.0,2394.0,13778.0,27405.0,0.32,0.66,0.47,03/2023
405,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,456150.0,1847.0,5767.0,16875.0,0.4,0.66,0.46,03/2023
406,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,252378.0,946.0,2609.0,18526.0,0.35,0.5,0.63,03/2023
407,Small Corporate,Construction ,Estonia,161924.0,687.0,1735.0,2021.0,0.55,0.8,0.24,03/2023
408,Large Corporate,Financial and Insurance Activities,Estonia,1095282.0,769.0,5753.0,1719.0,0.37,0.62,0.24,03/2023
409,Large Corporate,Construction ,Estonia,1027806.0,5567.0,8469.0,29358.0,0.55,0.79,0.47,03/2023
410,Large Corporate,Manufacturing ,Lithuania,1902847.0,17267.0,33236.0,70950.0,0.43,0.41,0.62,03/2023
411,Large Corporate,Manufacturing ,Latvia,1094836.0,11839.0,21619.0,71630.0,0.42,0.59,0.49,03/2023
412,Large Corporate,Manufacturing ,Latvia,1311199.0,7924.0,37004.0,46532.0,0.43,0.47,0.38,03/2023
413,Small Corporate,Financial and Insurance Activities,Estonia,173828.0,94.0,585.0,472.0,0.51,0.68,0.41,03/2023
414,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,181536.0,562.0,1790.0,2019.0,0.37,0.61,0.48,03/2023
415,Small Corporate,Manufacturing ,Lithuania,129370.0,639.0,1212.0,7318.0,0.43,0.42,0.69,03/2023
416,Large Corporate,Manufacturing ,Latvia,1066304.0,6846.0,32697.0,77733.0,0.21,0.44,0.35,03/2023
417,Medium Corporate,Financial and Insurance Activities,Estonia,330361.0,196.0,1472.0,762.0,0.55,0.79,0.21,03/2023
418,Small Corporate,Transportation and Storage,Lithuania,12577.0,262.0,2564.0,1929.0,0.73,0.47,0.73,03/2023
419,Medium Corporate,Transportation and Storage,Latvia,364496.0,2948.0,8414.0,2141.0,0.31,0.45,0.53,03/2023
420,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,81508.0,394.0,878.0,1637.0,0.46,0.4,0.63,03/2023
421,Small Corporate,Transportation and Storage,Latvia,35032.0,609.0,2028.0,1974.0,0.25,0.46,0.35,03/2023
422,Medium Corporate,Construction ,Estonia,394410.0,1192.0,6375.0,9278.0,0.56,0.55,0.43,03/2023
423,Large Corporate,Construction ,Estonia,677073.0,5853.0,16931.0,14850.0,0.38,0.57,0.47,03/2023
424,Medium Corporate,Construction ,Estonia,437849.0,1454.0,4328.0,5949.0,0.47,0.57,0.5,03/2023
425,Small Corporate,Financial and Insurance Activities,Lithuania,146964.0,68.0,270.0,245.0,0.69,0.44,0.41,03/2023
426,Small Corporate,Construction ,Estonia,169758.0,613.0,2443.0,3811.0,0.58,0.62,0.27,03/2023
427,Large Corporate,Transportation and Storage,Latvia,1151029.0,14496.0,17600.0,7351.0,0.35,0.4,0.32,03/2023
428,Large Corporate,Financial and Insurance Activities,Lithuania,1178438.0,941.0,4766.0,1388.0,0.54,0.43,0.75,03/2023
429,Medium Corporate,Construction ,Estonia,263793.0,2866.0,6279.0,11046.0,0.52,0.62,0.34,03/2023
430,Small Corporate,Financial and Insurance Activities,Latvia,12937.0,27.0,377.0,195.0,0.31,0.63,0.34,03/2023
431,Small Corporate,Manufacturing ,Lithuania,49465.0,821.0,2458.0,8393.0,0.7,0.4,0.47,03/2023
432,Medium Corporate,Financial and Insurance Activities,Estonia,419073.0,251.0,873.0,653.0,0.56,0.75,0.29,03/2023
433,Large Corporate,Construction ,Lithuania,1039854.0,9217.0,9361.0,15417.0,0.78,0.5,0.71,03/2023
434,Medium Corporate,Financial and Insurance Activities,Lithuania,450456.0,117.0,1070.0,571.0,0.51,0.44,0.47,03/2023
435,Medium Corporate,Transportation and Storage,Latvia,477006.0,3680.0,6932.0,3785.0,0.41,0.5,0.38,03/2023
436,Small Corporate,Construction ,Lithuania,67548.0,353.0,2296.0,2686.0,0.66,0.36,0.7,03/2023
437,Small Corporate,Transportation and Storage,Latvia,18367.0,402.0,2354.0,1761.0,0.35,0.4,0.57,03/2023
438,Medium Corporate,Financial and Insurance Activities,Lithuania,398762.0,123.0,1697.0,669.0,0.73,0.4,0.75,03/2023
439,Medium Corporate,Manufacturing ,Lithuania,336974.0,4356.0,5994.0,10000.0,0.67,0.34,0.62,03/2023
440,Large Corporate,Construction ,Latvia,1282257.0,7945.0,8392.0,13565.0,0.22,0.46,0.32,03/2023
441,Large Corporate,Manufacturing ,Estonia,1577673.0,10981.0,12664.0,62394.0,0.44,0.78,0.33,03/2023
442,Medium Corporate,Manufacturing ,Estonia,453286.0,1852.0,7770.0,14763.0,0.6,0.69,0.32,03/2023
443,Small Corporate,Financial and Insurance Activities,Latvia,64265.0,58.0,485.0,395.0,0.4,0.6,0.37,03/2023
444,Large Corporate,Financial and Insurance Activities,Lithuania,1098822.0,392.0,2721.0,2236.0,0.4,0.5,0.43,03/2023
445,Small Corporate,Construction ,Latvia,198875.0,733.0,2248.0,1990.0,0.39,0.6,0.37,03/2023
446,Medium Corporate,Construction ,Estonia,218401.0,2758.0,7375.0,8868.0,0.36,0.66,0.34,03/2023
447,Large Corporate,Financial and Insurance Activities,Estonia,1351021.0,631.0,2451.0,1295.0,0.56,0.61,0.46,03/2023
448,Small Corporate,Transportation and Storage,Latvia,179449.0,853.0,1144.0,962.0,0.38,0.68,0.41,03/2023
449,Large Corporate,Transportation and Storage,Lithuania,808400.0,14733.0,26213.0,7432.0,0.71,0.32,0.61,03/2023
450,Small Corporate,Construction ,Estonia,94128.0,666.0,1697.0,1074.0,0.53,0.69,0.46,03/2023
451,Medium Corporate,Construction ,Estonia,331320.0,2536.0,4813.0,11982.0,0.43,0.64,0.42,03/2023
452,Large Corporate,Manufacturing ,Lithuania,1974025.0,10984.0,24394.0,61349.0,0.75,0.45,0.65,03/2023
453,Small Corporate,Financial and Insurance Activities,Latvia,131265.0,22.0,722.0,378.0,0.31,0.7,0.34,03/2023
454,Small Corporate,Transportation and Storage,Lithuania,185258.0,707.0,1292.0,832.0,0.6,0.47,0.5,03/2023
455,Large Corporate,Transportation and Storage,Estonia,1938856.0,14254.0,11084.0,14709.0,0.43,0.56,0.48,03/2023
456,Small Corporate,Manufacturing ,Lithuania,150258.0,957.0,1023.0,4928.0,0.6,0.34,0.7,03/2023
457,Medium Corporate,Transportation and Storage,Lithuania,377395.0,4015.0,8211.0,4353.0,0.67,0.48,0.72,03/2023
458,Large Corporate,Construction ,Lithuania,1190069.0,6658.0,19875.0,12346.0,0.63,0.46,0.7,03/2023
459,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,470258.0,1168.0,3859.0,7065.0,0.57,0.57,0.39,03/2023
101,Medium Corporate,Transportation and Storage,Lithuania,385357.05,3024.7999999999997,4150.08,3506.45,0.76,0.47,0.65,06/2023
102,Small Corporate,Transportation and Storage,Estonia,19445.579999999998,562.0,1749.02,1321.04,0.48,0.66,0.2,06/2023
103,Small Corporate,Manufacturing ,Lithuania,164027.5,987.0,2775.36,6558.16,0.47,0.43,0.67,06/2023
104,Medium Corporate,Construction ,Lithuania,235128.46,2037.3200000000002,4385.85,11699.52,0.76,0.45,0.62,06/2023
105,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,212201.28,998.0,4785.38,14009.84,0.38,0.56,0.59,06/2023
106,Small Corporate,Transportation and Storage,Lithuania,3037.02,915.68,1457.5,900.6800000000001,0.79,0.39,0.62,06/2023
107,Small Corporate,Manufacturing ,Estonia,138817.91999999998,973.3700000000001,643.37,1014.62,0.35,0.73,0.21,06/2023
108,Large Corporate,Construction ,Estonia,1916306.3699999999,4163.610000000001,19113.15,16348.87,0.56,0.61,0.32,06/2023
109,Medium Corporate,Financial and Insurance Activities,Latvia,460021.0,236.9,2120.1600000000003,633.08,0.21,0.69,0.5,06/2023
110,Large Corporate,Transportation and Storage,Estonia,1158890.18,10009.65,28014.3,9861.300000000001,0.38,0.62,0.29,06/2023
111,Medium Corporate,Manufacturing ,Lithuania,209116.84999999998,2184.6600000000003,3293.0,30851.100000000002,0.47,0.36,0.43,06/2023
112,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,81075.51,215.26,1518.3,2290.8,0.4,0.71,0.24,06/2023
113,Small Corporate,Construction ,Estonia,186294.24,282.88,1432.2600000000002,3531.6000000000004,0.44,0.63,0.23,06/2023
114,Large Corporate,Manufacturing ,Latvia,1287835.2,17441.05,33577.62,30666.949999999997,0.44,0.5,0.5,06/2023
115,Medium Corporate,Financial and Insurance Activities,Latvia,365652.17,274.38,917.2800000000001,609.03,0.34,0.68,0.38,06/2023
116,Large Corporate,Manufacturing ,Latvia,538058.22,7769.58,33350.590000000004,72120.0,0.27,0.41,0.55,06/2023
117,Large Corporate,Financial and Insurance Activities,Estonia,913002.75,326.23,2832.5000000000005,1713.6,0.55,0.68,0.49,06/2023
118,Small Corporate,Transportation and Storage,Estonia,28817.3,799.48,2504.78,1398.0,0.37,0.75,0.38,06/2023
119,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1802433.0999999999,5239.610000000001,7605.7699999999995,29154.300000000003,0.44,0.46,0.32,06/2023
120,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1722576.96,3364.2000000000003,13070.28,28618.35,0.45,0.46,0.48,06/2023
121,Small Corporate,Construction ,Estonia,128388.23,287.12,2193.0,4005.1200000000003,0.52,0.71,0.33,06/2023
122,Large Corporate,Financial and Insurance Activities,Latvia,1715616.16,741.51,5120.28,1951.18,0.49,0.62,0.41,06/2023
123,Large Corporate,Financial and Insurance Activities,Latvia,714488.35,686.0,3549.0,1464.5,0.46,0.56,0.44,06/2023
124,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,115979.98999999999,275.73,594.61,1431.62,0.43,0.54,0.31,06/2023
125,Small Corporate,Manufacturing ,Estonia,11684.16,119.7,1829.7,3811.7400000000002,0.44,0.57,0.36,06/2023
126,Small Corporate,Manufacturing ,Latvia,180534.78,788.32,2694.98,4379.36,0.27,0.41,0.37,06/2023
127,Large Corporate,Transportation and Storage,Latvia,1538287.74,10186.86,18621.37,8349.300000000001,0.28,0.42,0.57,06/2023
128,Large Corporate,Manufacturing ,Latvia,718946.62,12130.55,29073.06,58017.96,0.32,0.52,0.39,06/2023
129,Medium Corporate,Transportation and Storage,Latvia,451821.15,3677.44,4846.05,3408.6000000000004,0.35,0.41,0.32,06/2023
130,Large Corporate,Construction ,Estonia,1824517.7999999998,5063.04,10780.380000000001,15290.1,0.53,0.77,0.38,06/2023
131,Large Corporate,Construction ,Lithuania,1276471.68,7653.450000000001,15766.44,26966.24,0.45,0.34,0.54,06/2023
132,Large Corporate,Construction ,Estonia,764753.78,8321.37,10279.4,31709.88,0.54,0.61,0.44,06/2023
133,Medium Corporate,Manufacturing ,Lithuania,479843.1,4957.62,4392.0,18728.559999999998,0.69,0.38,0.73,06/2023
134,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,186039.21,478.46,1687.95,4406.400000000001,0.28,0.55,0.64,06/2023
135,Medium Corporate,Manufacturing ,Lithuania,443346.64,2027.4,7856.030000000001,26468.640000000003,0.43,0.32,0.74,06/2023
136,Medium Corporate,Manufacturing ,Estonia,211025.44,1751.04,7840.74,14895.86,0.51,0.66,0.26,06/2023
137,Large Corporate,Financial and Insurance Activities,Latvia,1032402.0499999999,473.2,4408.65,1408.6200000000001,0.45,0.57,0.37,06/2023
138,Medium Corporate,Financial and Insurance Activities,Lithuania,386065.92,112.35000000000001,1124.43,890.82,0.56,0.45,0.52,06/2023
139,Small Corporate,Transportation and Storage,Latvia,131865.61,947.58,1671.6000000000001,1834.47,0.28,0.68,0.5,06/2023
140,Large Corporate,Financial and Insurance Activities,Lithuania,1879331.7999999998,391.65000000000003,3114.44,1846.32,0.68,0.47,0.67,06/2023
141,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,433959.68,1012.0,1954.56,13286.640000000001,0.3,0.48,0.42,06/2023
142,Medium Corporate,Financial and Insurance Activities,Latvia,259951.68,221.52,2223.2000000000003,721.28,0.23,0.59,0.62,06/2023
143,Small Corporate,Manufacturing ,Estonia,172981.07,523.59,492.3,4331.6,0.41,0.64,0.45,06/2023
144,Large Corporate,Construction ,Lithuania,1075125.1199999999,6977.82,16741.64,15863.38,0.52,0.33,0.7,06/2023
145,Medium Corporate,Construction ,Estonia,239357.25,2629.0,4438.89,9678.11,0.47,0.73,0.47,06/2023
146,Small Corporate,Financial and Insurance Activities,Lithuania,112545.18,73.13,653.47,263.84,0.8,0.36,0.44,06/2023
147,Medium Corporate,Construction ,Latvia,409405.44,1758.41,2739.7200000000003,9963.36,0.5,0.66,0.37,06/2023
148,Small Corporate,Transportation and Storage,Lithuania,128411.5,410.04,1232.91,1794.96,0.48,0.49,0.43,06/2023
149,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,458203.75,998.62,6045.86,15061.35,0.78,0.37,0.72,06/2023
150,Large Corporate,Manufacturing ,Estonia,1639434.06,7248.150000000001,35935.259999999995,67336.25,0.53,0.66,0.47,06/2023
151,Medium Corporate,Financial and Insurance Activities,Estonia,363940.24,111.28,955.5,499.55,0.4,0.65,0.27,06/2023
152,Large Corporate,Construction ,Latvia,934604.1599999999,4304.62,14862.68,28371.98,0.35,0.6,0.35,06/2023
153,Medium Corporate,Construction ,Estonia,357672.15,3022.2400000000002,7765.5599999999995,4799.52,0.5,0.73,0.38,06/2023
154,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,106916.15999999999,201.6,430.0,2595.0,0.4,0.73,0.41,06/2023
155,Small Corporate,Construction ,Estonia,18809.27,407.67,1877.8500000000001,3422.69,0.38,0.71,0.5,06/2023
156,Small Corporate,Transportation and Storage,Estonia,172200.96,386.34,2076.4500000000003,1725.3600000000001,0.54,0.67,0.21,06/2023
157,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,565763.95,2976.2000000000003,12850.11,46237.45,0.59,0.47,0.67,06/2023
